product_id;name;sku;ean;manufacturer_name;description;features;images_urls
251407654;Łącznik schodowy natynkowy biały ŁN-3B/00 Ospel BIS;ŁN-3B/00/OSP;5907577425647;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>BIS  od Ospel  to kolekcja gniazdek elektrycznych i łączników do montażu natynkowego. Produkty odznaczają się wysoką jakością połączoną z przystępną ceną, co czyni łącznik schodowy natynkowy Ospel BIS  godnym polecenia.</p><p>Ospel BIS Łącznik schodowy natynkowy biały ŁN-2B/00</p><p>Łącznik schodowy Ospel Bis wyposażony jest w dwa klawisze i służy do sterowania światłem z kilku punktów. Sprawdza się np. na klatkach schodowych, gdzie można włączyć światło na piętrze, a wyłączyć np. na parterze.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż natynkowy śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Bezgwintowe</p>
 	<p>Szerokość osprzętu (mm): 60</p>
 	<p>Wysokość osprzętu (mm): 60</p>
 	<p>Głębokość osprzętu (mm): 37</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik schodowy"",""Typ"":""Klasyczny"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Kolor"":""biały"",""Kod producenta"":""ŁN-3B/00"",""EAN (GTIN)"":""5907577425647""}";https://upload.cdn.baselinker.com/products/3006376/594c4f5d2220ad6fc7b490d0885221d4.jpg
251407655;Łącznik świecznikowy natynkowy biały ŁN-2B/00 Ospel BIS;ŁN-2B/00/OSP;5907577425630;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>BIS  polskiego producenta Ospel jest serią  natynkowych gniazdek elektrycznych oraz łączników. Produkty odznaczają się wysoką jakością połączoną z przystępną ceną, co czyni łącznik świecznikowy natynkowy Ospel BIS godnym polecenia.</p><p>Ospel BIS Łącznik świecznikowy natynkowy biały ŁN-2B/00</p><p>Łącznik świecznikowy Ospel Bis wyposażony jest w dwa klawisze i służy do łączenia dwóch obwodów ze wspólnego zasilania, np. w przypadku żyrandoli. Łącznik montowany jest natynkowo, co gwarantuje wysoką funkcjonalność. Produkt wykonany z wytrzymałego tworzywa sztucznego.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż natynkowy śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Bezgwintowe</p>
 	<p>Szerokość osprzętu (mm): 60</p>
 	<p>Wysokość osprzętu (mm): 60</p>
 	<p>Głębokość osprzętu (mm): 37</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik podwójny"",""Typ"":""Klasyczny"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Podwójny"",""Kolor"":""biały"",""Kod producenta"":""ŁN-2B/00"",""EAN (GTIN)"":""5907577425630""}";https://upload.cdn.baselinker.com/products/3006376/4992834b08bac15833af40f74467285b.jpg
251407656;Hager Lumina2 gniazdo pojedyncze telefoniczne;WL2010/HAG;8694407000576;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 gniazdo pojedyncze telefoniczne RJ11 białe WL2010</p>

<p>Dane techniczne:</p>

 	<p>Kolor: biały</p>
 	<p>Materiał: tworzywo duroplastyczne</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Instalacja / Montaż</p>
 	<p>z łapkami rozporowymi</p>
 	<p>do podłączenia śrubowego</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Przeznaczenie"":""Telefoniczne"",""Marka"":""Hager"",""Liczba gniazdek"":""1"",""Typ gniazda"":""Gniazdo"",""Kolor"":""biały"",""Rodzaj gniazda"":""ścienne"",""Kod producenta"":""WL2010L"",""EAN (GTIN)"":""8694407000576""}";https://upload.cdn.baselinker.com/products/3006376/0fa956dcb96fa88a019dc12c3e2970eb.jpg
251407657;Hager Lumina2 gniazdo podwójne Z/U z przesłoną;WL1340/HAG;8694407002716;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 gniazdo podwójne Z/U z przesłoną styków białe WL1340</p>

<p>Dane techniczne:</p>

 	<p>Napięcie znamionowe: 250V AC</p>
 	<p>Konstrukcja: 2-biegunowe z uziemieniem</p>
 	<p>Prąd znamionowy: 16A</p>
 	<p>Częstotliwość znamionowa: 50/60Hz</p>
 	<p>Kolor: Biały</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Połączenie śrubowe</p>
 	<p>Instalacja/montaż: z łapkami rozporowymi/ do podłączenia śrubowego</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Przeznaczenie"":""Elektryczne"",""Marka"":""Hager"",""Liczba gniazdek"":""2"",""Typ gniazda"":""Gniazdo"",""Uziemienie"":""Z uziemieniem"",""Kolor"":""biały"",""Rodzaj gniazda"":""ścienne"",""Kod producenta"":""WL1340"",""EAN (GTIN)"":""8694407002716""}";https://upload.cdn.baselinker.com/products/3006376/d2d09d11faaa2a5f1b420946556195c5.jpg
251407658;Hager Lumina2 gniazdo pojedyncze Z/U pokrywa IP44;WL1120/HAG;8694407000514;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Dane techniczne:</p>

 	<p>Napięcie znamionowe: 250V AC</p>
 	<p>Konstrukcja: 2-biegunowe z uziemieniem, pokrywa IP44</p>
 	<p>Prąd znamionowy: 16A</p>
 	<p>Częstotliwość znamionowa: 50/60Hz</p>
 	<p>Kolor: Biały</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Połączenie śrubowe</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Przeznaczenie"":""Elektryczne"",""Marka"":""Hager"",""Liczba gniazdek"":""1"",""Typ gniazda"":""Gniazdo"",""Uziemienie"":""Z uziemieniem"",""Kolor"":""biały"",""Rodzaj gniazda"":""ścienne"",""Informacje dodatkowe"":""gniazdo rozbieralne"",""EAN (GTIN)"":""8694407000514"",""Kod producenta"":""WL1120L""}";https://upload.cdn.baselinker.com/products/3006376/029c2c1c7880902768266cccbe71ff78.jpg
251407659;Hager Lumina2 gniazdo pojedyncze Z/U z napisem;WL1029/HAG;8694407001221;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 gniazdo pojedyncze Z/U z napisem DATA czerwone</p>

<p>Dane techniczne:</p>

 	<p>Napięcie znamionowe: 250V AC</p>
 	<p>Konstrukcja: 2-biegunowe z uziemieniem</p>
 	<p>Prąd znamionowy: 16A</p>
 	<p>Częstotliwość znamionowa: 50/60Hz</p>
 	<p>Kolor: Czerwony</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Połączenie śrubowe</p>
 	<p>Możliwość podłączenia dowolnej wtyczki</p>
<p>&nbsp;</p>
		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Przeznaczenie"":""Elektryczne"",""Marka"":""Hager"",""Liczba gniazdek"":""1"",""Typ gniazda"":""Gniazdo"",""Uziemienie"":""Z uziemieniem"",""Kolor"":""inny kolor"",""Rodzaj gniazda"":""ścienne"",""Informacje dodatkowe"":""gniazdo rozbieralne"",""Kod producenta"":""632782"",""EAN (GTIN)"":""8694407001221""}";https://upload.cdn.baselinker.com/products/3006376/749bac2caf9e0d972afb2e9d93711a84.jpg
251407660;Hager Lumina2 łącznik seryjny/świecznikowy;WL0240/HAG;8694407000354;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 łącznik seryjny/świecznikowy podświetlany biały WL0240</p>

<p>Dane techniczne:</p>

 	<p>Rodzaj jednostki sterującej: Podwójny łącznik przyciskowy</p>
 	<p>Liczba klawiszy: 2</p>
 	<p>Sygnalizator optyczny: Tak</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Prąd znamionowy: 10AX</p>
 	<p>1-biegunowy</p>
 	<p>lampka neonowa w komplecie</p>
 	<p>Kolor: Biały</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Quick Connect</p>
 	<p>Instalacja/montaż: z łapkami rozporowymi/ do podłączenia śrubowego</p>

<p>Wymiary:</p><p>– Wysokość: 71mm

– Szerokość: 71mm

– Głębokość: 42mm

&nbsp;</p>
		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik podwójny"",""Typ"":""Podtynkowy"",""Marka"":""Hager"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Podwójny"",""Kolor"":""biały"",""Kod producenta"":""WL0240"",""EAN (GTIN)"":""8694407000354""}";https://upload.cdn.baselinker.com/products/3006376/abf7237921aacbcb95f91b3a689e888c.jpg
251407661;Hager Lumina2 łącznik schodowy biały WL0020;WL0020/HAG;8694407000170;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Lumina </p><p>Hager to kolekcja  osprzętu  elektroinstalacyjnego,  w tym gniazdek elektrycznych, łączników, a także kolorowych  ramek wielokrotnych, które powstały z myślą o  zastosowaniu ich  głównie w budownictwie mieszkaniowym i biurowym.  Jest połączeniem najwyższej jakości z przystępną ceną. Kolekcja opiera się na bardzo prostym wzornictwie, które sprawdzi się w każdym wnętrzu. Produkty  można w bardzo prosty sposób zamontować oraz dowolnie miksować  z pomocą ramek wielokrotnych. Lumina podzielona jest na kilka interesujących linii produktowych: Passion, Soul oraz Intense, spośród których można wybrać asortyment idealnie dopasowany do swoich potrzeb.</p><p>Hager Lumina2 łącznik schodowy biały WL0020</p>

<p>Łącznik schodowy  biały Hager Lumina</p><p>sprawdzi się np, na klatkach schodowych, gdzie konieczne jest sterowanie światłem z więcej niż jednego punktu. Prosty design sprawia, że zawsze będzie pasować do wystroju wnętrza. Produkt montuje się  podtynkowo, co daje estetyczny wygląda i wysoką funkcjonalność. Brak ramki w zestawie - łącznik kompatybilny z ramkami wielokrotnymi Hager Lumina.</p><p>Dane techniczne produktu</p>

 	<p>Rodzaj jednostki sterującej: pojedynczy klawisz</p>
 	<p>Liczba klawiszy: 1</p>
 	<p>1-biegunowy, z funkcją łącznika zwykłego i schodoweg</p>
 	<p>Sygnalizator optyczny: Nie</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Prąd znamionowy: 10AX</p>
 	<p>Kolor: Biały</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Quick Connect</p>
 	<p>Instalacja/montaż: z łapkami rozporowymi/ do podłączenia śrubowego</p>

<p>Wymiary:</p>
<p>-Wysokość: 71mm</p>
<p>- Szerokość: 71mm</p>
		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Marka"":""Hager"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Typ"":""Podtynkowy"",""Rodzaj produktu"":""wyłącznik schodowy"",""Kolor"":""biały"",""Kod producenta"":""WL0020"",""EAN (GTIN)"":""8694407000170""}";https://upload.cdn.baselinker.com/products/3006376/b4e675f5697f4d66f33e97d86c28bdac.jpg
251407662;GTV kulka LED E14 8W GTV 560lm Neutralna 4819;LD-SMNB45B-80-E/GTV;5902801014819;GTV;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>GTV Kulka LED  w kształcie klasycznej żarówki kulistej. Idealne źródło światła w każdym domu. Produkt  jest rozwiązaniem energooszczędnym i niezawodnym. Przeznaczona do użytkowania wewnętrznego w oprawach z gniazdem E14. GTV to renomowany producent, który od lat dostarcza niezawodne, godne polecenia rozwiązania.</p><p>GTV kulka LED E14 8W 560lm 4819 - najważniejsze zalety i cechy</p><p>Kulka LED GTV z trzonkiem E14 to wygodne i energooszczędne rozwiązanie w Twoim domu. Żarówka jest nie tylko funkcjonalna, ale również ciekawie wygląda.</p>
 	<p>Energooszczędność w przystępnej cenie</p>
 	<p>Nowoczesna technologia LED czyni produkt trwałym odpornym na wstrząsy</p>
 	<p>Idealna alternatywa dla tradycyjnych źródeł światła</p>
 	<p>Wysoka trwałość produktu</p>
 	<p>Nie współpracuje ze ściemniaczem</p>

<p>Dane techniczne produktu</p>

 	<p>Moc [W]: 8</p>
 	<p>Temperatura barwowa światła [K]: neutralna</p>
 	<p>Strumień świetlny [lm]: 560</p>
 	<p>Nie współpracuje ze ściemniaczem: tak</p>
 	<p>Trzonek: E14</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""E"",""Marka"":""Osram"",""Rodzaj"":""LED"",""Barwa światła"":""biały neutralny"",""Rodzaj gwintu"":""E27"",""Kolor szkła"":""mleczne"",""Moc"":""8"",""EAN (GTIN)"":""5902801014819"",""Kod producenta"":""1""}";https://upload.cdn.baselinker.com/products/3006376/1127525cdc4cc7903cb6c96c72eefecf.jpg
251407663;Osram Żarówka LED Value Classic B40 7W/827;4058075152915/LDV;4058075152915;Ledvance;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Lampy LEDowe Osram z serii Value Classic B wyglądają jak tradycyjne żarówki świecowe. Różnią się natomiast zastosowaną technologią oraz zużyciem energii. Żarówka LED to rozwiązanie nowoczesne i niezawodne, idealne w każdym domu.</p><p>Osram Żarówka Value Classic B40 7W/827 806lm E14 - cechy i zalety</p><p>Żarówka LED Osram Classic B40 7W/827 806 lm przeznaczona do użytku wewnętrznego. Wysoka trwałość czyni ją doskonałym rozwiązaniem dla Twojego żyrandola.</p>
 	<p>Lampa LEDowa Osram  do użytku wewnętrznego, możliwość zamontowania na zewnątrz tylko w oprawie powyżej IP65</p>
 	<p>Niskie obciążenie cieplne</p>
 	<p>Niski pobór energii elektrycznej</p>
 	<p>Odporność na wstrząsy oraz drgania dzięki zastosowaniu technologii LED</p>
 	<p>Brak występowania promieniowania UV i podczerwonego</p>
 	<p>Nowoczesny zamiennik zwykłych żarówek świecowych</p>
 	<p>Brak konieczności nagrzewania, od razu 100% światła</p>
 	<p>Brak przystosowania do pracy z regulatorami</p>
 	<p>Nie zawiera rtęci</p>
 	<p>Wierne oddanie kolorów</p>

<p>Dane techniczne produktu</p>

 	<p>Moc znamionowa 7,5 W</p>
 	<p>Napięcie znamionowe 220…240 V</p>
 	<p>Ekwiwalentna moc żarówki 60 W</p>
 	<p>Barwa światła (oznaczenie) Warm White</p>
 	<p>Temperatura barwowa 2700 K</p>
 	<p>Strumień świetlny 806 lm</p>
 	<p>Trzonek E14</p>
 	<p>Zużycie energii 8 kWh/1000h</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Kod producenta"":""VALUECLB60"",""Marka"":""Osram"",""Barwa światła"":""biały ciepły"",""Rodzaj gwintu"":""E14"",""Moc"":""7"",""Rodzaj"":""LED"",""Kolor szkła"":""mleczne"",""Kształt"":""Świeczka"",""Jasność"":""806"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""11.5"",""Szerokość produktu"":""3.9"",""Klasa efektywności energetycznej"":""A"",""Zużycie energii kWh/1000h"":""7"",""Temperatura barwowa"":""2700"",""Trwałość"":""10000"",""Minimalna liczba cykli włączeń/wyłączeń"":""100000"",""EAN (GTIN)"":""4058075152915""}";https://upload.cdn.baselinker.com/products/3006376/95f18569ca0e2e33fa76f19faf44381d.jpg
251407664;Osram żarówka LED Value Classic 60 13W/865 E27V;4052899971042/LDV;4052899971042;Ledvance;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Value LED Classic uznanej marki  Osram to seria  nowoczesnych lamp LED w kształcie tradycyjnych żarówek. Idealne do użytku domowego. Produkt bardzo nowoczesny,trwały i energooszczędny.</p><p>Osram żarówka LED Value Classic 60 13W/865 1521lm E27 - zalety i najważniejsze cechy</p><p>Lampa LED Osram w kształcie tradycyjnej żarówki do użytkowania wewnętrznego. Żarówka LED Value Classic 60 13W/865 1521lm E27 to wysokiej klasy produkt, dzięki któremu Twoje rachunki za prąd będą niższe.</p>
 	<p>Produkt energooszczędny</p>
 	<p>Odporny na drgania oraz wstrząsy</p>
 	<p>Brak promieniowania UV w wiązce światła</p>
 	<p>Natychmiastowe światło w 100%</p>
 	<p>Tradycyjny trzonek E27</p>
 	<p>Niewielkie obciążenie cieplne</p>
 	<p>Brak rtęci</p>

<p>Dane techniczne produktu</p>

 	<p>Moc znamionowa 13 W</p>
 	<p>Napięcie znamionowe 220…240 V</p>
 	<p>Ekwiwalentna moc żarówki 100 W</p>
 	<p>Temperatura barwowa 6500 K</p>
 	<p>Strumień świetlny 1521 lm</p>
 	<p>Trwałość 10000 h</p>
 	<p>Trzonek (standardowe rozwiązanie) E27</p>
 	<p>Nie zawiera rtęci Tak</p>
 	<p>Kształt / wersja Matowy</p>
 	<p>Zużycie energii 13 kWh/1000h</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""F"",""Marka"":""Osram"",""Rodzaj"":""LED"",""Barwa światła"":""biały zimny"",""Rodzaj gwintu"":""E27"",""Kolor szkła"":""mleczne"",""Kształt"":""Tradycyjna żarówka"",""Jasność"":""1521"",""Moc"":""13"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""12"",""Szerokość produktu"":""6"",""Temperatura barwowa"":""6500"",""Trwałość"":""15000"",""Minimalna liczba cykli włączeń/wyłączeń"":""100000"",""Kod producenta"":""1042"",""EAN (GTIN)"":""4052899971042""}";https://upload.cdn.baselinker.com/products/3006376/ed7732dc1a39f4232fe2dfc6c27888ed.jpg
251407665;Osram żarówka LED Value Classic 60 13W/827 E27;4052899971097/LDV;4052899971097;Ledvance;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Value LED Classic uznanej marki  Osram to nowoczesne lampy LEDowe w kształcie tradycyjnych żarówek. Powstały z myślą o użytkowaniu domowym. Produkty są niezwykle trwałe i odporne na wstrząsy. Żarówka OSRAM sprawdzi się w każdym domu.</p><p>Osram żarówka LED Value Classic 60 13W/827 1521lm E27 - zalety i najważniejsze cechy</p><p>Lampa LED Osram w kształcie tradycyjnej żarówki do użytkowania wewnętrznego. Żarówka LED Value Classic 60 13W/827 1521lm E27 to wysokiej klasy produkt, który pozwoli oszczędzić energię elektryczną.</p>
 	<p>Niewielkie zużycie energii elektrycznej</p>
 	<p>Technologia LED zapewnia trwałość i odporność na drgania oraz wstrząsy</p>
 	<p>Brak promieniowania UV</p>
 	<p>Brak konieczności nagrzewania,  lampa natychmiast daje 100% światła</p>
 	<p>Łatwy montaż  na trzonku E27</p>
 	<p>Niewielkie obciążenie cieplne</p>
 	<p>Lampa bez rtęci</p>

<p>Dane techniczne produktu</p>

 	<p>Moc znamionowa 13 W</p>
 	<p>Napięcie znamionowe 220…240 V</p>
 	<p>Ekwiwalentna moc żarówki 100 W</p>
 	<p>Temperatura barwowa 2700 K</p>
 	<p>Strumień świetlny 1521 lm</p>
 	<p>Trwałość 10000 h</p>
 	<p>Trzonek (standardowe rozwiązanie) E27</p>
 	<p>Nie zawiera rtęci Tak</p>
 	<p>Kształt / wersja Matowy</p>
 	<p>Zużycie energii 13 kWh/1000h</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Kod producenta"":""4052899971097"",""Marka"":""Osram"",""Barwa światła"":""biały ciepły"",""Rodzaj gwintu"":""E27"",""Moc"":""13"",""Rodzaj"":""LED"",""Kolor szkła"":""mleczne"",""Kształt"":""Tradycyjna żarówka"",""Jasność"":""1521"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""11.8"",""Szerokość produktu"":""6"",""Klasa efektywności energetycznej"":""F"",""Zużycie energii kWh/1000h"":""13"",""Temperatura barwowa"":""2700"",""Trwałość"":""10000"",""Minimalna liczba cykli włączeń/wyłączeń"":""100000"",""EAN (GTIN)"":""4052899971097""}";https://upload.cdn.baselinker.com/products/3006376/9dc571ceb9d9a1592981b2b4a96212ab.jpg
251407666;Osram żarówka LED Value Classic 40 5,5W/865 E27;4052899971011/LDV;4052899971011;Ledvance;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Value LED Classic znanej marki Osram to wyjątkowej klasy lampy LEDowe w kształcie tradycyjnej żarówki. Przeznaczone są  głównie do użytku domowego jako oświetlenie ogólne. Produkty charakteryzują się wysoką trwałością i odpornością na wstrząsy. Żarówka OSRAM to świetne, energooszczędne rozwiązanie w Twoim domu.</p><p>Osram żarówka LED Value Classic 40 5,5W/865 470lm E27 - zalety i najważniejsze cechy</p><p>Przeznaczone głównie do użytku domowego lampy LED Osram w kształcie tradycyjnej żarówki. Żarówka LED Value Classic 40 5,5W/865 470lm E27 to produkt wysokiej jakości, godny polecenia.</p>
 	<p>Lampa LED Osram charakteryzuje się bardzo niskim zużyciem energii</p>
 	<p>Dzięki nowoczesnej technologii LED jest odporna na drgania oraz wstrząsy</p>
 	<p>W wiązce światła nie występuje promieniowanie UV</p>
 	<p>Żarówka nie potrzebuje czasu nagrzewania, natychmiast daje 100% światła</p>
 	<p>Łatwy montaż tak jak klasyczna żarówka na trzonek E27</p>
 	<p>Niskie obciążenie cieplne</p>
 	<p>Produkt nie zawiera szkodliwej rtęci</p>

<p>Dane techniczne produktu</p>

 	<p>Moc znamionowa 5,50 W</p>
 	<p>Napięcie znamionowe 220…240 V</p>
 	<p>Ekwiwalentna moc żarówki 40 W</p>
 	<p>Temperatura barwowa 6500 K</p>
 	<p>Strumień świetlny 470 lm</p>
 	<p>Trwałość 10000 h</p>
 	<p>Trzonek (standardowe rozwiązanie) E27</p>
 	<p>Nie zawiera rtęci Tak</p>
 	<p>Kształt / wersja Matowy</p>
 	<p>Zużycie energii 6 kWh/1000h</p>

		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-12"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/dc172082b77d29eb84eced2b53f2c0fe.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""F"",""Marka"":""Osram"",""Rodzaj"":""LED"",""Barwa światła"":""biały zimny"",""Rodzaj gwintu"":""E27"",""Kolor szkła"":""mleczne"",""Kształt"":""Tradycyjna żarówka"",""Jasność"":""470"",""Moc"":""5.5"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""11"",""Szerokość produktu"":""6"",""Temperatura barwowa"":""6500"",""Trwałość"":""15000"",""Minimalna liczba cykli włączeń/wyłączeń"":""100000"",""Kod producenta"":""1011"",""EAN (GTIN)"":""4052899971011""}";https://upload.cdn.baselinker.com/products/3006376/dc172082b77d29eb84eced2b53f2c0fe.jpg
251407667;Łącznik żaluzjowy biały ŁP-7G/M/00 Ospel As;ŁP-7G/m/00/OSP;5907577451158;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Seria As renomowanej marki Ospel to kolekcja zaprojektowana tak, aby łączyć w sobie minimalizm i nowoczesność. Odznacza się geometryczną formą przełamaną delikatną krzywizną ramek, dzięki czemu będzie ciekawym detalem na ścianie. Wysoka jakość i wykonanie z dbałością o każdy szczegół czyni gniazda i ramki Ospel As , w tym łącznik żaluzjowy biały wyborem na lata.</p>

<p>Ospel As łącznik żaluzjowy biały ŁP-7G/M/00</p><p>Łącznik żaluzjowy biały  Ospel As  z dwoma klawiszami. Służy do podnoszenia i opuszczania rolet/żaluzji.  Podnoszenie lub opuszczanie żaluzji następuje poprzez przytrzymanie przycisku.Produkt nie posiada w komplecie ramki. Kompatybilny z ramkami wielokrotnymi Ospel As.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż podtynkowy pazurkowy /-śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 71</p>
 	<p>Wysokość osprzętu (mm): 71</p>
 	<p>Głębokość osprzętu (mm): 40</p>
 	<p>Głębokość wbudowania (mm): 25</p>
 	<p>Kod EAN: 5907577451158</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik żaluzjowy"",""Typ"":""Podtynkowy"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Podwójny"",""Kolor"":""biały"",""Kod producenta"":""ŁP-7G/m/00"",""EAN (GTIN)"":""5907577451158""}";https://upload.cdn.baselinker.com/products/3006376/37cdf48d83c8ef284e6691a36db54f3b.jpg
251407668;Przycisk dzwonek zwierny podświetlany biały ŁP-6GS/M/00 Ospel As;ŁP-6GS/m/00/OSP;5907577451141;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Seria As polskiej marki Ospel  jest połączeniem nowoczesności i minimalizmu. Ta bogata kolekcja osprzętu elektroinstalacyjnego sprawdzi się w każdym pomieszczeniu . Zastosowane doskonałej jakości tworzywa oraz ponadczasowe wzornictwo czynią łącznik zwierny dzwonek Ospel As  uniwersalnym i niezastąpionym.</p>

<p>Ospel As łącznik zwierny dzwonek podświetlany biały ŁP-6GS/M/00</p><p>Łącznik zwierny dzwonek, podświetlany działa jako  przycisk zwierny, odbijający. Służy do obsługi dzwonka, np. przy drzwiach wejściowych do domu/mieszkania.  Łącznik wyposażony jest w podświetlenie, dzięki któremu łatwo z niego korzystać również po zmroku. Produkt kompatybilny z ramkami wielokrotnymi Ospel As.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż podtynkowy pazurkowy /-śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Lampka LTS</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 71</p>
 	<p>Wysokość osprzętu (mm): 71</p>
 	<p>Głębokość osprzętu (mm): 40</p>
 	<p>Głębokość wbudowania (mm): 25</p>
 	<p>Kod EAN: 5907577451141</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik dzwonkowy"",""Typ"":""Podtynkowy"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Kolor"":""biały"",""Kod producenta"":""ŁP-6GS/M/00"",""EAN (GTIN)"":""5907577451141""}";https://upload.cdn.baselinker.com/products/3006376/e098d82a59a25b0ddaf9a291b26f31b7.jpg
